package_name,label,timestamp,reflection_invoke_count,dex_class_loader_count,runtime_exec_count,dynamic_class_load_count,getPackageInfo_count,sendTextMessage_count,getDeviceId_count,getSubscriberId_count,cipher_init_count,cipher_aes_count,cipher_des_count,secret_key_gen_count,base64_encode_count,system_exit_attempt,debugger_check_count,emulator_check_count,root_check_count,sleep_call_count,stack_trace_inspect_count,secure_random_count,verify_attempt_count,string_decrypt_count,native_lib_load_count,implicit_intent_count,startActivity_count,sendBroadcast_count,bindService_count,content_resolver_query_count,content_resolver_insert_count,file_write_count,file_read_sensitive_count,shared_prefs_write_count,openFileOutput_count,deleteFile_count,getExternalStorageDirectory_count,socket_create_count,url_connection_count,ssl_bypass_attempt,dns_lookup_count,setRequestProperty_count,alarm_manager_set_count,job_scheduler_count,register_receiver_count,requestPermission_count,setComponentEnabled_count,thread_create_count,process_list_query_count,memory_alloc_large_count,class_loader_parent_count,native_method_register_count,accessibility_query_count,overlay_window_count,clipboard_read_count,clipboard_write_count,http_get_count,http_post_count,websocket_count,ssl_bypass_count,aes_encrypt_count,rsa_count,hash_md5_count,hash_sha_count,base64_enc_count,base64_dec_count,location_gps_count,location_net_count,camera_open_count,mic_record_count,sms_read_count,call_log_count,file_delete_count,pkg_install_count,pkg_enum_count,notif_listen_count,screen_capture_count,input_inject_count,acc_action_count,acc_window_count,foreground_service_count,network_score,anti_analysis_score,persistence_score,stealth_score,exfil_score,privilege_score,surveillance_score,dynamic_exec_score,crypto_to_network_ratio,write_to_read_ratio,anti_to_total_ratio,reflection_to_exec_ratio,network_to_activity_ratio,has_crypto_and_network,has_exfil_pattern,has_evasion_pattern,has_persistence_pattern,has_privilege_escalation,has_sms_exfil,has_full_spy_pattern,network_score_per_sec,anti_analysis_score_per_sec,stealth_score_per_sec,dynamic_exec_score_per_sec,reflection_rate,network_events_rate,file_write_rate,crypto_rate,anti_analysis_rate,dynamic_load_rate,log1p_reflection_invoke,log1p_dns_lookup,log1p_shared_prefs_write,log1p_file_read_sensitive,log1p_stack_trace_inspect,log1p_file_write,first_network_ms,first_crypto_ms,first_anti_analysis_ms,first_file_write_ms,first_reflection_ms,first_exec_ms,first_sms_ms,first_dynamic_load_ms,burst_peak_count,session_duration_ms,early_network_flag,early_anti_analysis_flag,crypto_before_network,rapid_burst_flag,early_exec_flag,early_file_write_flag,early_crypto_flag,delta_exec_after_reflection,delta_network_after_file,delta_network_after_crypto,delta_reflection_after_dex,session_anomaly_flag,seq_reflect_before_exec,seq_crypto_before_network,seq_root_check_before_exit,seq_dex_then_reflect,seq_anti_before_payload,seq_file_then_network,seq_contact_then_sms,seq_triple_chain_count,seq_max_chain_length,seq_alternating_crypto_net,seq_reflect_exec_count,seq_dex_reflect_count,seq_file_network_count,seq_crypto_network_count,seq_anti_exec_count,seq_first_reflect_exec_ms,seq_first_dex_reflect_ms,seq_first_file_network_ms,seq_first_crypto_network_ms,seq_first_anti_exec_ms,seq_surveil_before_network,seq_persist_before_exec,seq_clipboard_before_network,seq_overlay_before_network,seq_surveil_network_count,seq_clipboard_network_count,seq_first_surveil_network_ms,seq_first_clipboard_network_ms
oq.vac.test2mal,malware,2026-05-10 09:55:40,15,0,0,0,6,0,4,1,12,12,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1,0,0,0,0,9,9,3,0,9,0,3,8,1,8,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,3,0,15,40,0,11,15,0.6316,1.0,0.0048,15.0,19.0,1,0,1,0,0,0,0,0.1564,0.0247,0.1235,0.1235,0.1235,0.1564,0.0741,0.0988,0.0,0.0,2.7726,2.1972,1.3863,2.3026,0.0,2.3026,2031,2013,-1,2044,2025,-1,-1,-1,285,121470,1,0,1,1,0,1,1,-1,-13,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
pl.ohistsx.tvapponline,malware,2026-05-10 09:56:12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,2,0,0,0,0,122,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,7,0,4,122,0,0,4,0.0,1.0,0.0088,4.0,0.0,0,0,1,0,0,0,0,0.0,0.0574,0.0328,0.0328,0.0328,0.0,1.0008,0.0,0.0,0.0,1.6094,0.0,0.0,4.8122,0.0,4.8122,-1,-1,-1,735,375,-1,-1,-1,172,121908,0,0,0,1,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
guangchikuangchi.com,malware,2026-05-10 09:58:18,29,0,0,0,9,0,7,1,12,12,0,0,0,0,0,0,0,4,0,0,0,0,0,9,1,0,0,0,0,16,16,4,0,14,1,4,9,1,9,0,0,0,0,0,0,1,0,0,0,0,392,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,22,4,0,29,50,0,17,29,0.5455,1.0,0.0069,29.0,22.0,1,0,1,0,0,0,0,0.1811,0.0329,0.2388,0.2388,0.2388,0.1811,0.1317,0.0988,0.0,0.0,3.4012,2.3026,1.6094,2.8332,0.0,2.8332,2097,2076,-1,2101,2086,-1,-1,-1,398,121460,1,0,1,1,0,1,1,-1,-4,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.google.mess,malware,2026-05-10 10:00:21,72,0,0,21,34,0,8,4,4,0,0,0,6,2,0,0,0,16,0,0,0,0,0,38,1,0,0,0,0,13,13,4,0,9,24,2,22,0,34,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,15,1,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,58,18,0,93,81,0,46,72,0.069,1.0,0.0375,72.0,58.0,1,1,1,0,0,0,0,0.4639,0.144,0.7439,0.5759,0.5759,0.4639,0.104,0.032,0.0,0.168,4.2905,3.5553,1.6094,2.6391,0.0,2.6391,457,6928,6921,435,440,-1,-1,464,214,125014,1,0,0,1,0,1,0,-1,22,-6471,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.ajoewg.gqog,malware,2026-05-10 10:01:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0,121727,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.newskin.lion,malware,2026-05-10 10:03:38,255,0,28,2,8,0,1,1,0,0,0,0,0,2,0,0,0,2,45,0,0,0,0,94,3,0,0,2,0,4,4,8,0,4,7,0,5,0,5,0,0,0,2,0,0,8,300,0,0,0,211,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,10,49,2,257,14,300,12,283,0.0,1.0,0.0486,9.1071,3.3333,0,0,1,0,0,0,0,0.082,0.4016,2.1063,2.3193,2.0899,0.082,0.0328,0.0,0.0,0.0164,5.5452,1.7918,2.1972,1.6094,3.8286,1.6094,3054,-1,60682,3088,161,55572,-1,13483,378,122017,1,0,0,1,0,1,0,55411,-34,-1,-13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.yundong.plugin,malware,2026-05-10 10:03:38,25,0,0,17,14,0,4,1,13,13,0,0,9,0,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,21,21,3,3,18,0,1,1,0,6,0,4,0,2,0,0,0,0,0,0,0,453,0,0,0,5,0,0,0,7,0,12,3,9,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,2,6,42,51,0,19,25,1.625,1.0,0.0028,25.0,8.0,1,1,1,1,0,0,0,0.0659,0.0165,0.346,0.2059,0.2059,0.0659,0.173,0.1071,0.0,0.14,3.2581,1.9459,1.3863,3.091,0.0,3.091,471,456,-1,385,379,-1,-1,243,301,121396,1,0,1,1,0,1,1,-1,86,15,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.battery.improve8,malware,2026-05-10 10:06:12,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,1,0,0.0,0.0,0.0326,0.0,2.0,0,0,0,0,0,0,0,0.0165,0.0247,0.0,0.0,0.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,15816,-1,18685,-1,-1,-1,-1,-1,87,121494,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.system.log,malware,2026-05-10 10:06:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,42,2,0,0,42,0,6,0,0.0,0.0,0.0286,0.0,42.0,0,0,0,0,0,0,0,0.3454,0.0164,0.0,0.0,0.0,0.3454,0.0,0.0,0.0,0.0,0.0,2.7081,0.0,0.0,0.0,0.0,9701,-1,-1,-1,-1,-1,-1,-1,25,121606,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
mobi.escapemobile.game.soda_monster_defender,malware,2026-05-10 10:08:53,96,0,0,15,7,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,8,0,5,5,5,0,55,0,21,13,0,16,0,0,0,6,0,0,9,5,0,0,0,394,0,0,0,0,0,0,0,4,0,10,19,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,50,6,6,111,59,5,15,96,0.08,1.0,0.0076,96.0,50.0,1,0,1,0,0,0,0,0.4115,0.0494,0.9136,0.7902,0.7902,0.4115,0.0412,0.0329,0.0,0.1235,4.5747,2.8332,1.7918,1.7918,0.0,1.7918,177,5520,-1,5544,124,-1,-1,5490,247,121493,1,0,0,1,0,0,0,-1,-5367,-5343,-5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.newskin.future,malware,2026-05-10 10:08:56,285,0,0,0,20,0,4,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,208,1,0,0,0,0,6,6,1,0,6,16,0,5,0,5,0,0,0,6,0,0,6,278,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,7,6,285,16,278,28,285,0.0,1.0,0.0077,285.0,10.0,0,0,1,0,0,0,0,0.0822,0.0576,2.3436,2.3436,2.3436,0.0822,0.0493,0.0,0.0329,0.0,5.656,1.7918,0.6931,1.9459,0.0,1.9459,753,-1,69077,3196,116,-1,-1,-1,373,121608,1,0,0,1,0,1,0,-1,-2443,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.newskin.citynight,malware,2026-05-10 10:11:31,280,0,28,2,17,0,5,4,6,3,0,0,0,2,0,0,0,3,45,0,0,0,0,161,2,0,0,2,0,5,5,8,0,5,509,0,8,0,11,0,0,0,4,0,0,8,294,0,0,0,126,0,0,0,0,0,0,0,3,3,3,2,0,3,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,19,50,4,282,30,294,28,308,0.3158,1.0,0.032,10.0,9.5,1,0,1,0,0,0,0,0.1558,0.4101,2.3129,2.5261,2.2965,0.1558,0.041,0.0492,0.0,0.0164,5.6384,2.4849,2.1972,1.7918,3.8286,1.7918,219,211,60259,3167,103,55156,-1,31085,572,121926,1,0,1,1,0,1,1,55053,-2948,8,-30982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
es.gqjhqwm.arcadexplayarcadeemulator,malware,2026-05-10 10:11:39,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,7,3,0,0,0,0,138,138,19,0,138,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,5,3,1,12,143,0,1,10,0.0,1.0,0.0028,10.0,1.6667,0,0,1,0,0,0,0,0.0412,0.0247,0.0988,0.0824,0.0824,0.0412,1.1366,0.0,0.0,0.0165,2.3979,0.6931,2.9957,4.9345,0.0,4.9345,438,-1,-1,404,381,-1,-1,430,299,121420,1,0,0,1,0,1,0,-1,34,-1,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.sakura.thelastlegend,malware,2026-05-10 10:14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,434,-1,-1,-1,-1,-1,8,121547,0,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.saavn.android,malware,2026-05-10 10:15:05,4,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,1,1,3,0,1,0,6,1,0,5,0,0,0,4,0,0,4,0,0,2,0,339,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,4,6,13,0,4,5,0.0,1.0,0.0047,4.0,12.0,0,0,1,0,0,0,0,0.0988,0.0165,0.0494,0.0412,0.0329,0.0988,0.0082,0.0,0.0,0.0082,1.6094,1.7918,1.3863,0.6931,0.0,0.6931,302,-1,1470,613,326,-1,-1,1413,425,121453,1,1,0,1,0,1,0,-1,-311,-1,-1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
org.underdev.penetratepro,malware,2026-05-10 10:17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0.0,0.0,0.009,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,67,121533,0,0,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.crazystudio.mms7.imessager,malware,2026-05-10 10:18:05,3,0,2,1,12,0,2,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,26,1,3,0,10,0,21,21,57,0,19,0,0,0,0,4,0,0,0,3,0,0,2,0,0,0,0,331,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,19,0,3,0,0,0,0,0,0,4,6,3,4,25,0,24,5,0.0,1.0,0.0108,1.5,4.0,0,0,1,0,0,0,0,0.0329,0.0494,0.0329,0.0412,0.0247,0.0329,0.1729,0.0,0.0082,0.0082,1.3863,1.6094,4.0604,3.091,0.0,3.091,16471,-1,21941,378,16904,31751,-1,31786,355,121487,0,0,0,1,0,1,0,14847,16093,-1,-14882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
unlock.blow.blowtounlockpro,malware,2026-05-10 10:20:15,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0417,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,2694,-1,-1,-1,-1,-1,47,121409,0,1,0,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
com.mkjshga32,malware,2026-05-10 10:21:53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0082,0.0082,0.0082,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,3704,-1,-1,-1,3,121462,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
